ID_author;automated_readability_index;coleman_liau_index;flesch_kincaid_grade_level;flesch_reading_ease;gulpease_index;gunning_fog_index;lix;smog_index;wiener_sachtextformel
1468;6,68373E+15;9,37E+15;6,49E+16;6,97E+15;6,71E+15;9,41E+15;3,64E+15;9,85E+15;4,33E+16
1469;3,06591E+15;4,79E+15;4,92E+15;8,13E+15;7,46E+15;9,35E+14;2,79E+15;9,80E+15;2,75E+16
1470;5,73367E+15;5,61E+15;6,72E+15;7,77E+15;6,70E+15;9,89E+15;3,13E+15;9,61E+15;2,76E+14
1471;3,33048E+16;6,20E+15;3,28E+16;8,76E+14;7,93E+14;5,50E+15;2,80E+15;6,87E+15;1,53E+16
1472;6,46731E+16;6,46E+15;7,80E+15;7,02E+15;6,55E+15;1,08E+15;3,21E+15;1,05E+15;3,39E+15
1473;8,38521E+15;9,21E+15;8,45E+15;6,43E+14;6,14E+15;1,11E+16;3,75E+15;1,09E+16;4,51E+15
1474;2,56497E+16;4,33E+15;3,97E+16;8,74E+15;7,61E+15;7,02E+15;2,53E+16;7,87E+16;1,37E+15
1475;9,81578E+15;3,21E+16;2,89E+16;9,08E+15;8,37E+15;5,59E+15;2,04E+16;6,91E+16;3,42E+15
1476;2,81185E+16;4,70E+16;4,44E+15;8,38E+15;7,58E+15;7,41E+15;2,47E+16;8,26E+15;1,58E+15
1477;1,68223E+16;4,03E+15;3,19E+16;8,90E+15;8,18E+15;6,47E+15;2,20E+15;7,69E+15;1,01E+15
1478;4,89464E+15;2,97E+16;1,89E+16;9,40E+15;9275;4,23E+15;195;5,99E+15;-2,00E+16
1479;1,45667E+16;4,09E+15;2,48E+15;8,79E+15;9,68E+15;4,62E+15;2,82E+16;6,43E+14;1,54E+16
1480;4,31132E+15;6,78E+15;4,60E+15;8,17E+15;7,33E+15;7,38E+15;2,59E+16;8,30E+15;1,87E+16
1481;7,01272E+15;9,11E+15;7,50E+15;6,52E+15;6,52E+15;1,07E+16;3,99E+16;1,07E+16;5,17E+15
1482;3,28772E+16;2,74E+15;1,79E+16;9,35E+15;9,69E+15;4,64E+14;2,21E+15;6,43E+14;6,69E+15
1483;1,64126E+16;3,58E+16;2,98E+16;9,26E+15;7,95E+15;6,31E+15;2,52E+16;7,35E+15;1,01E+16
1484;6,76112E+15;1,07E+16;4,78E+15;7,13E+15;8,64E+15;8,31E+15;3,35E+15;8,47E+15;4,49E+15
1485;4,91476E+15;6,51E+15;6,07E+15;7,54E+15;6,97E+15;9,45E+15;3,07E+15;9,81E+15;3,21E+16
1486;6,66956E+15;7,07E+15;7,42E+16;7,17E+15;6,50E+15;9,95E+15;3,41E+15;9,80E+15;3,36E+16
1487;2785;4,97E+15;5,07E+15;7,79E+15;7,69E+15;8,95E+15;2,47E+16;9,52E+15;2,55E+15
1488;5,75571E+15;7,29E+15;4,20E+14;8,99E+15;6,76E+15;5,60E+16;2,83E+16;31291;7,49E+15
1489;6,21833E+15;7,38E+15;6,12E+15;7,79E+15;6,62E+15;8,22E+15;3,72E+15;8,34E+15;3,23E+16
1490;8,24167E+15;8,36E+15;7,49E+15;73415;6,18E+15;1,05E+16;4,02E+15;1,01E+16;4,27E+15
1491;4,61035E+16;2,30E+15;1,64E+16;9,78E+15;890;4,34E+16;1,91E+15;5,82E+14;-3,00E+15
1492;6,3602E+15;7,01E+15;6,82E+15;7,48E+14;6,57E+14;9,15E+15;3,08E+16;9,10E+15;2,65E+15
1495;7,10101E+15;7,41E+16;6,67E+15;7,77E+15;6,41E+15;9,52E+15;3,35E+15;9,25E+15;2,90E+16
1498;5,55246E+16;7,49E+15;60;7,52E+15;6,86E+15;9,30E+15;3,09E+16;9,73E+15;3,11E+16
1499;1,35434E+16;3,60E+16;3,80E+15;8,48E+15;8,23E+15;8,01E+15;2,27E+16;8,84E+15;1,88E+16
1500;1,91929E+16;4,75E+14;3,58E+16;8,19E+15;8,97E+14;7,09E+15;2,49E+16;8,08E+14;2,23E+15
1501;6,28277E+16;6,81E+15;7,08E+15;7,33E+15;6,59E+15;1,06E+16;3,56E+15;1,05E+16;3,88E+16
1502;2,13401E+15;3,82E+16;4,09E+15;8,64E+15;7,71E+15;6,71E+15;2,19E+16;7,55E+15;8,56E+15
1503;6,35236E+15;7,10E+15;6,68E+16;7,55E+14;6,58E+15;9,76E+14;3,29E+14;9,77E+15;3,11E+16
1504;2,98311E+16;4,22E+15;4,09E+15;8,91E+15;7,39E+15;6,56E+15;2,40E+15;6,87E+15;7,51E+14
1505;2,94103E+15;2,50E+16;2,31E+15;9,39E+15;8,67E+15;5,35E+15;2,06E+16;6,78E+15;3,11E+15
1506;-1,37043E+16;1,82E+15;2,18E+14;9,58E+15;8,61E+15;6,17E+15;2,16E+16;7,45E+15;6,61E+15
1507;7,65274E+15;2,34E+16;2,68E+16;9,55E+15;8,08E+13;5,53E+15;2,14E+16;6,31E+15;8,05E+15
1508;-2,765E+15;-1,13E+15;3,15E+15;1061625;9,73E+15;30;75;31291;-2564
1509;4,1517E+15;5,70E+15;5,17E+15;8,13E+14;715;8,08E+15;3,06E+15;8,64E+15;2,43E+16
1510;3,55398E+16;5,65E+16;4,89E+14;8,05E+15;7,43E+15;7,63E+15;2,89E+14;8,47E+15;2,32E+16
1511;3,51219E+15;5,05E+15;3,76E+16;9,09E+15;7,31E+15;6,85E+15;2,50E+16;7,39E+16;9,24E+15
1512;4,5753E+15;6,43E+15;4,36E+15;8,63E+15;7,09E+15;7,36E+15;2,70E+15;8,00E+14;1,49E+16
1513;-6,36061E+15;1,55E+16;1,75E+16;9,56E+15;9,35E+15;4,75E+15;2,10E+15;6,43E+14;3,24E+15
1514;4,90842E+15;2,52E+16;2,98E+15;9,06E+15;8,41E+15;5,34E+15;2,25E+15;6,59E+15;5,74E+15
1515;3,89945E+14;6,48E+15;4,52E+15;8,12E+15;7508;8,33E+15;2,64E+16;9,08E+15;2,42E+16
1516;3,23625E+16;3,95E+16;5,10E+15;84119;7275;7,43E+15;2,55E+16;7,55E+15;1,28E+16
1517;4,8E+15;-1,84E+15;1,31E+15;9,10E+15;1,46E+16;1,20E+16;1,97E+16;31291;-3,92E+15
1518;6,432E+15;6,39E+14;7,21E+15;7,44E+15;6,56E+15;9,98E+15;3,35E+15;9,67E+15;3,18E+16
1519;1,99875E+16;4,76E+15;3,76E+16;8,24E+15;8525;6,53E+15;2675;7,79E+15;2,12E+16
1520;4,62983E+16;4,95E+15;5,38E+15;8,48E+15;6,94E+15;8,59E+15;3,20E+15;8,52E+15;2,32E+16
1521;4,00509E+15;6,65E+15;4,83E+15;7,88E+15;7,51E+15;8,20E+15;2,69E+16;8,99E+15;2,54E+15
1522;7,77067E+15;3,19E+14;2,29E+16;9,33E+15;8,70E+15;5,54E+13;2,13E+15;7,01E+15;5,94E+15
1523;4,18899E+15;6,94E+15;5,93E+16;7,06E+15;7,50E+15;9,62E+15;3,03E+16;9,91E+15;3,87E+15
1524;6,40453E+16;8,06E+15;7,18E+15;6,87E+15;6,62E+15;1,09E+16;3,76E+15;1,09E+16;4,69E+16
1525;1,73677E+16;4,04E+15;2,80E+16;9,21E+15;8,12E+15;5,38E+15;2,27E+15;6,60E+16;5,32E+15
1526;4,4807E+16;5,99E+14;5,63E+15;7,85E+15;7,06E+15;7,81E+15;3,54E+15;8,31E+15;3,06E+15
1527;3,12393E+16;4,81E+15;5,22E+15;7,93E+15;7,44E+15;8,81E+15;2,86E+16;93871;2,73E+16
1528;3,89766E+15;5,31E+15;5,28E+15;8,08E+15;7,19E+15;8,18E+15;2,85E+16;8,71E+15;2,22E+16
1529;1,92288E+16;3,97E+16;4,20E+15;8,38E+15;7,91E+15;7,43E+16;2,59E+15;8,38E+15;1,83E+13
1530;1,11932E+15;9,85E+15;8,01E+15;7,68E+15;5,67E+15;1,06E+16;4,02E+15;8,84E+15;3,51E+16
1531;8,98606E+15;8,51E+15;8,48E+15;6,89E+15;6,05E+15;1,13E+16;4,00E+15;1,06E+16;4,36E+14
1532;7,72041E+15;2,78E+16;2,80E+16;9,24E+15;8,29E+15;5,55E+16;2,00E+16;6,74E+15;1,74E+16
1533;3,12964E+16;4,90E+15;4,96E+15;8,08E+15;7,46E+15;8,61E+15;2,51E+16;9,24E+14;2,03E+16
1534;2,39065E+16;3,83E+15;3,69E+16;9,06E+15;7,58E+15;7,26E+15;2,22E+16;7,96E+15;8,43E+14
1537;6,0583E+15;7,88E+15;6,96E+15;6,93E+15;6,72E+13;1,05E+16;3,46E+15;1,06E+16;4,25E+15
1538;4,11156E+15;5,87E+16;5,09E+15;8,10E+15;7,19E+15;8,12E+15;2,80E+15;8,75E+15;2,22E+15
1539;2,28679E+16;4,98E+14;2,99E+16;8,90E+15;8,25E+15;6,54E+15;2,21E+16;7,79E+15;1,04E+16
1540;6,63189E+15;6,83E+15;6,64E+15;7,79E+14;6,51E+15;9,18E+14;3,20E+16;8,84E+15;2,54E+16
1541;8,27127E+15;8,00E+16;8,29E+15;6,90E+15;6,18E+15;1,12E+16;3,83E+15;1,07E+16;4,25E+15
1542;3,87005E+16;4,63E+14;5,34E+15;8,29E+15;7,13E+15;8,59E+15;2,60E+16;8,84E+15;1,74E+16
1543;2,45776E+16;4,55E+15;4,47E+15;8,22E+15;7,76E+14;6,71E+14;2,44E+15;7,72E+15;1,43E+16
1544;3,25585E+16;5,88E+15;5,54E+15;7,28E+15;7,76E+15;9,57E+15;2,98E+15;9,85E+15;3,74E+16
1545;8,09056E+15;7,49E+15;8,12E+15;7,11E+15;6,23E+16;1,15E+16;3,91E+15;1,08E+16;4,29E+15
1546;2,21452E+15;2,57E+15;1,90E+14;9,53E+15;9,00E+15;4,39E+15;1,90E+15;5,99E+15;-1,80E+16
1547;4,77517E+15;6,71E+15;5,50E+15;7,80E+15;7,06E+15;8,62E+14;3,05E+15;9,20E+14;2,86E+14
1548;7,31767E+15;9,13E+15;7,38E+15;6,75E+15;6415625;9,44E+15;3,77E+15;9,73E+15;4,16E+15
1549;2,5875E+16;5,49E+15;3,76E+16;8,24E+15;840;8,20E+15;2675;8,84E+15;2,76E+15
1550;3,98013E+16;5,90E+15;5,53E+16;7,71E+15;7,26E+14;8,62E+15;2,74E+15;9,24E+14;2,57E+15
1551;5,03515E+15;5,02E+15;7,03E+15;7,45E+15;6,85E+15;9,69E+15;3,32E+16;9,52E+15;3,09E+15
1552;5,39212E+15;6,16E+16;6,26E+15;7,76E+14;6,79E+15;8,75E+15;2,93E+15;8,84E+15;2,32E+16
1553;1,06846E+16;3,62E+15;3,19E+15;8,61E+15;8,80E+15;7,22E+15;3,09E+15;8,24E+15;2,89E+16
1554;2,97911E+16;5,15E+15;4,46E+14;8,25E+15;7,63E+15;7,87E+15;2,65E+16;8,72E+15;2,08E+16
1555;3,97913E+15;6,17E+15;5,06E+15;7,93E+15;7,33E+15;6,34E+15;2,45E+15;7,17E+16;1,31E+16
1558;2,25107E+15;5,07E+15;3,54E+15;8,39E+15;8,47E+15;6,77E+15;2,59E+16;7,96E+15;205385
1559;1,16256E+16;1,65E+15;8,05E+15;4,65E+15;8,26E+14;1,21E+16;4,96E+16;9,61E+15;8,59E+15
1560;1,4399E+16;3,92E+16;3,08E+16;8,85E+15;84175;6,28E+15;2,47E+15;7,59E+15;1,43E+16
1561;3,13498E+16;4,09E+15;3,88E+16;9,19E+15;7,32E+15;6,50E+15;2,23E+15;6,43E+14;2,80E+15
1562;6,54073E+15;7,12E+15;6,91E+15;7,46E+15;6,53E+15;1,05E+16;3,16E+15;1,04E+16;3,25E+16
1563;2,54565E+16;4,38E+14;4,03E+15;8,67E+15;7,64E+15;8,08E+15;2,45E+15;8,84E+15;1,79E+16
1564;2,04002E+15;4,31E+15;3,15E+16;9,02E+15;7,98E+15;6,50E+15;2,42E+15;7,65E+16;1,21E+15
1565;7,08824E+15;8,00E+15;7,25E+15;7,15E+15;6,42E+14;1,02E+16;3,50E+15;1,02E+16;3,71E+16
1566;1,7168E+16;3,36E+15;3,49E+14;9,05E+15;7,82E+15;6,80E+16;2,26E+15;7,69E+15;7,79E+15
1567;4,99692E+15;4,88E+15;5,86E+15;8,32E+15;6,86E+15;9,22E+15;2,85E+13;8,95E+14;1,96E+16
1568;3,23161E+15;6,00E+14;4,91E+15;7,64E+15;7,88E+15;8,02E+15;2,67E+16;8,84E+15;2,69E+16
1569;2,79875E+15;5,37E+15;5,12E+15;7,55E+15;790;5,51E+15;3,25E+16;6,74E+15;2,40E+15
1570;423;6,86E+16;4,05E+15;8,47E+15;7,42E+15;6,10E+15;2,80E+15;7,17E+16;1,68E+16
1571;6,00811E+15;3,08E+16;1,65E+16;9,64E+15;9,06E+15;4,04E+16;1,82E+16;5,68E+16;-3,64E+15
1572;5,72127E+14;8,75E+15;6,90E+15;6,41E+15;7,12E+14;8,01E+15;3,37E+15;8,84E+15;3,64E+16
1573;6,99323E+15;1,96E+15;2,60E+15;9,35E+14;8476;7,37E+15;2,08E+16;8,38E+15;1,06E+16
1574;7,26135E+15;9,63E+15;7,41E+16;6,51E+15;6,50E+15;1,06E+16;3,61E+15;1,07E+16;4,63E+15
1575;4,47825E+15;5,21E+15;6,09E+15;7,81E+15;6,99E+15;9,33E+15;2,92E+16;9,52E+15;2,58E+15
1576;2,45751E+16;3,94E+14;4,29E+15;8,62E+15;7,57E+15;7,24E+15;2,28E+15;7,96E+15;1,11E+16
1577;5,87283E+15;7,27E+15;6,85E+15;7,15E+15;6,72E+15;1,00E+16;3,24E+15;1,02E+16;3,53E+16
1578;4,37376E+15;5,76E+15;5,59E+16;7,92E+15;7,07E+15;9,27E+15;2,77E+15;9,65E+15;2,52E+16
1579;1,14808E+16;1,13E+16;8,98E+15;6,63E+15;5,54E+15;1,11E+16;3,93E+16;1,03E+16;4,27E+16
1580;5,27489E+15;6,73E+15;5,79E+15;7,83E+14;6,86E+15;9,01E+15;2,83E+16;93871;2,52E+15
1581;8,36832E+15;2,84E+15;3,47E+16;8,77E+15;8,26E+15;8,00E+15;2,00E+16;8,84E+15;1,35E+16
1582;7,48085E+15;5,84E+16;8,03E+15;7,47E+15;6,41E+14;1,24E+15;3,82E+16;1,15E+15;4,15E+15
1583;6,0887E+15;7,02E+15;7,12E+15;7,14E+15;6,64E+15;9,97E+14;3,36E+16;1,00E+16;3,47E+15
1584;1,85893E+16;3,57E+16;3,78E+15;8,82E+15;7,80E+14;6,56E+15;2,33E+16;7,45E+15;9,12E+15
1585;3,51659E+16;3,45E+16;4,85E+15;8,90E+14;7,18E+15;8,38E+15;2,58E+16;8,17E+15;1,19E+16
1586;3,2267E+16;2,76E+16;1,37E+16;9,75E+15;9,37E+15;4,05E+16;1,82E+16;5,82E+14;-3,24E+15
1587;7,37903E+15;3,23E+15;2,43E+16;8,87E+15;9,69E+15;5,06E+15;1,59E+16;6,74E+15;1,86E+15
1588;4,22944E+15;3,35E+16;5,20E+15;8,99E+15;7,03E+15;8,68E+15;2,91E+15;7,79E+15;1,39E+16
1589;1,29513E+16;1,72E+16;957;3,36E+15;9525;141;6025;9,52E+15;11705675
1590;3,93937E+16;6,06E+15;4,88E+15;8,08E+15;7,33E+14;8,34E+15;2,64E+16;9,04E+14;2,29E+15
1591;9,43025E+15;3,08E+16;2,70E+16;9,27E+15;8,31E+15;5,66E+15;2,09E+15;6,92E+15;3,90E+15
1592;2,54777E+15;4,88E+15;4,82E+14;7,86E+15;7,84E+15;7,44E+15;2,70E+16;8,42E+15;2,30E+16
1593;1,89296E+16;4,00E+15;4,05E+15;8,45E+14;7,95E+15;7,36E+15;2,65E+15;8,34E+15;1,97E+16
1594;3,09966E+16;4,77E+15;4,50E+15;8,45E+15;7,44E+15;7,88E+15;2,93E+16;8,59E+15;2,26E+15
1595;5,65962E+15;5,37E+14;6,04E+15;8,31E+15;6,72E+15;8,33E+15;2,65E+15;7,45E+15;1,25E+16
1596;6,27674E+14;6,89E+15;7,02E+15;7,35E+15;6,59E+14;1,05E+16;3,36E+16;1,05E+15;3,63E+13
1597;2,49054E+16;4,48E+15;4,38E+15;8,34E+15;7,71E+15;8,04E+15;2,43E+15;8,84E+15;1,82E+16
1598;3,21584E+15;5,41E+15;4,33E+15;8,36E+15;7,56E+15;6,48E+15;2,92E+16;7,45E+15;1,95E+15
1599;5,29596E+15;1,72E+15;2,90E+15;9,54E+15;8,03E+15;5,95E+15;1,61E+16;6,54E+16;-6,19E+15
1600;5,54071E+15;7,91E+15;6,51E+15;6,98E+15;6,95E+15;9,56E+15;3,10E+15;9,96E+15;3,57E+16
1601;3,8679E+16;7,13E+16;2,28E+15;9,25E+15;8,22E+14;5,68E+15;2,71E+15;7,17E+16;1,54E+16
1602;5,75629E+15;5,52E+16;7,42E+15;7,30E+15;670;1,04E+16;3,46E+15;1,01E+16;3,50E+16
1603;2,49506E+15;5,19E+15;2,73E+16;9,13E+15;8,14E+15;5,81E+15;2,80E+15;7,17E+16;1,53E+16
1604;2,84088E+16;4,42E+15;3,47E+16;9,21E+15;7,49E+15;5,38E+15;2,04E+15;5,29E+15;-2,02E+15
1605;1,44937E+16;3,72E+16;2,23E+16;9,60E+15;8,21E+15;4,64E+16;1,65E+16;5,68E+16;-6,77E+15
1606;4,89851E+15;7,20E+15;7,15E+15;6,48E+15;7,11E+14;1,11E+16;3,44E+15;1,10E+16;4,82E+15
1607;1,70946E+16;4,24E+15;2,77E+15;9,08E+15;8,34E+15;5,54E+15;2,40E+16;6,94E+15;9,35E+15
1608;7,31929E+15;5,94E+15;7,82E+15;7,52E+15;6,43E+15;1,05E+16;3,18E+15;9,44E+15;2,71E+16
1609;6,95299E+15;7,40E+14;7,13E+15;7,38E+14;6,44E+15;1,02E+16;3,66E+15;9,99E+15;3,77E+16
1610;3,80136E+15;5,33E+15;4,96E+14;8,26E+15;7,23E+15;8,61E+15;2,75E+16;9,15E+15;2,22E+16
1611;2,30386E+16;3,87E+15;3,75E+14;8,95E+14;7,63E+15;6,01E+15;2,22E+16;6,57E+15;4,55E+15
1612;4,95244E+15;6,39E+15;6,39E+15;7,38E+15;6,94E+15;9,98E+15;3,00E+16;1,02E+16;3,28E+15
1613;5,63558E+16;4,92E+15;7,18E+16;7,63E+15;6,74E+15;1,01E+16;3,24E+15;9,61E+15;2,78E+14
1614;6,2529E+15;6,72E+15;6,25E+15;7,94E+15;6,59E+15;9,61E+15;2,99E+16;9,52E+15;2,54E+15
1615;8,7525E+15;8,12E+15;8,30E+13;7,05E+15;6,10E+15;1,17E+16;4,06E+16;109516;4,63E+16
1616;1,81014E+16;4,59E+15;2,92E+15;8,73E+15;8,81E+15;4,58E+15;2,63E+16;62581;1,26E+15
1617;5,49333E+15;2,73E+16;2,60E+16;9,24E+15;8,52E+15;4,49E+15;1,57E+16;5,68E+16;-6,19E+14
1618;6,98992E+14;8,37E+15;7,90E+15;6,51E+15;6,46E+15;1,16E+16;3,64E+15;1,14E+16;4,90E+15
1619;4,08154E+15;5,81E+15;4,98E+15;8,19E+15;7,20E+15;7,71E+16;2,84E+15;8,36E+15;2,07E+15
1620;1,04562E+16;3,16E+15;2,51E+16;9,43E+15;8,26E+14;5,22E+15;2,18E+16;6,40E+15;2,71E+16
1621;5,65919E+15;2,88E+16;1,97E+14;9,60E+15;8,67E+15;3,94E+16;2,17E+15;5,09E+16;-1,13E+16
1622;3,07411E+16;4,35E+15;4,76E+15;8,43E+15;7,38E+15;7,84E+14;2,47E+16;8,40E+15;1,52E+16
1623;1,49506E+15;3,94E+16;3,24E+16;8,77E+15;8,35E+15;5,92E+14;2,19E+16;7,27E+15;9,11E+15
1624;1,788E+16;4,56E+15;3855;807825;8,77E+15;5,67E+15;1,42E+16;7,17E+16;-8,23E+15
1625;-2,56351E+14;1,66E+15;1,73E+16;9,91E+15;8,63E+14;37;1,47E+16;31291;-1,37E+15
1626;1,54331E+16;4,26E+15;1,81E+16;9,35E+15;9,37E+14;3,74E+16;2,20E+15;5,60E+15;2,40E+15
1627;3,28196E+16;6,18E+15;3,09E+16;8,87E+15;7,98E+15;6,12E+15;2,34E+15;7,45E+15;1,10E+16
1628;7,33141E+15;7,31E+15;8,04E+15;6,92E+15;6,37E+15;1,09E+16;3,73E+15;1,05E+14;4,12E+16
1629;5,55649E+15;7,26E+15;5,70E+16;7,83E+15;6,82E+15;9,28E+14;3,31E+16;9,66E+15;3,31E+16
1630;-2,81448E+16;2,06E+15;2,26E+15;9,46E+15;8,69E+15;5,27E+16;1,75E+15;6,67E+14;-1,54E+15
1631;3,25958E+15;4,44E+15;3,97E+16;9,05E+15;7,32E+15;7,12E+15;2,47E+16;7,52E+15;9,37E+15
1632;2,98176E+16;4,50E+15;4,86E+16;8,25E+15;7444;8,20E+15;269;8,84E+15;2,07E+16
1633;6,12595E+15;7,48E+15;6,84E+15;7,19E+14;6,66E+15;1,04E+16;3,29E+16;1,05E+16;3,75E+15
1636;4,28018E+15;6,74E+15;4,79E+15;8,03E+15;7,34E+15;8,76E+15;2,74E+16;93871;2,64E+15
1637;1,87745E+16;4,16E+15;3,40E+16;8,81E+15;8,05E+15;6,37E+16;2,51E+16;7,55E+15;1,30E+16
1638;3,92289E+16;4,77E+15;4,98E+15;8,51E+15;7,13E+15;7,86E+15;2,75E+16;8,08E+14;1,61E+16
1639;5,98306E+15;8,47E+15;5,81E+15;74805;6,85E+15;8,87E+15;3,51E+15;9,44E+15;3,74E+15
1640;2,58146E+16;3,90E+15;3,91E+15;8,97E+15;7,51E+15;7,41E+15;2,33E+16;8,03E+15;9,98E+14
1641;5,98242E+15;9,28E+14;5,94E+15;7,00E+15;7,18E+15;9,48E+15;3,48E+15;9,80E+15;4,49E+15
1642;3,80135E+15;2,45E+16;2,13E+15;9,63E+13;8,49E+15;4,78E+15;1,94E+16;5,99E+15;-2,31E+16
1643;3,04259E+15;5,27E+16;5,16E+14;7,73E+14;7,63E+15;8,52E+14;2,87E+16;9,21E+14;2,82E+16
1644;4,7559E+15;6,87E+14;5,80E+15;7,51E+15;710;7,68E+15;2,63E+15;8,42E+15;1,97E+15
1645;2,13429E+15;4,71E+15;3,47E+16;8,62E+15;8,19E+15;6,77E+15;2,65E+15;7,96E+15;1,94E+16
1646;1,27135E+16;1,40E+16;1,11E+16;4,77E+15;5,23E+16;1,33E+16;4,65E+15;1,26E+16;6,72E+15
1647;-1,16361E+16;8,91E+15;1,83E+16;9,49E+15;9,49E+15;3,70E+15;1,71E+16;5,29E+15;-6,99E+15
1648;3,67892E+16;5,09E+15;4,89E+15;8,34E+15;7,25E+15;7,17E+16;2,78E+15;7,66E+15;1,63E+16
1649;1,26903E+16;3,83E+15;3,29E+15;8,58E+14;8,65E+14;6,28E+15;2,62E+16;7,61E+14;1,81E+15
1650;3,0911E+16;3,87E+16;4,82E+15;8,57E+15;7,31E+13;7,99E+15;2,45E+16;8,31E+15;1,29E+15
1651;3,69449E+15;5,11E+16;4,59E+15;8,55E+15;7,24E+15;7,17E+15;2,67E+15;7,67E+15;1,45E+16
1652;1,96162E+16;4,38E+16;3,04E+16;9,01E+15;8,12E+15;5,38E+16;2,26E+15;6,65E+15;6,02E+15
1653;6,17293E+15;5,73E+15;6,40E+15;8,14E+15;6,62E+15;9,16E+15;3,22E+13;8,46E+15;2,30E+16
1654;2,38836E+16;2,47E+15;2,05E+16;9,54E+14;8,74E+15;5,33E+15;1,82E+16;6,79E+15;-2,75E+15
1655;3,15372E+16;5,17E+16;3,91E+15;8,74E+15;751875;7,82E+15;2,52E+15;8,63E+15;1,61E+16
1656;4,05574E+15;4,14E+15;5,36E+15;8,52E+15;7,06E+14;8,25E+15;2,44E+15;8,02E+15;1,07E+16
1657;-3,27872E+16;1,75E+16;1,91E+15;9,66E+15;8,84E+14;4,53E+12;1,80E+16;5,92E+15;-4,18E+15
1658;3,4522E+16;5,81E+15;4,09E+15;8,48E+15;7,55E+15;6,66E+16;3,02E+15;7,69E+15;2,10E+16
1659;3,72777E+16;4,59E+15;5,92E+16;7,82E+15;7,17E+15;1,02E+16;2,83E+16;1,03E+16;2,88E+16
1660;4,09115E+15;5,67E+15;5,21E+15;8,08E+15;7,17E+15;8,79E+14;2,97E+15;9,30E+13;2,60E+16
1661;1,89876E+15;4,16E+15;3,85E+15;8,51E+15;8,03E+15;7,44E+15;2,42E+15;8,43E+15;1,74E+16
1662;3,15288E+15;4,36E+15;4,32E+13;8,78E+14;7,35E+15;7,88E+15;2,64E+16;8,40E+15;1,58E+15
1663;3,99434E+15;2,04E+16;3,02E+16;9,23E+15;8,22E+15;5,75E+15;2,38E+16;6,74E+15;6,26E+15
1664;1,83167E+15;4,64E+15;2,99E+16;8,56E+15;9,12E+15;7,14E+15;2,34E+15;8,08E+14;2,02E+15
1665;5,33207E+15;7,38E+15;6,12E+15;7,37E+15;6,93E+15;9,75E+15;3,33E+15;1,01E+16;3,82E+15
1666;1,90783E+16;4,39E+15;3,28E+16;8,78E+15;8196875;6,78E+16;2,55E+16;7,96E+15;1,69E+16
1669;9,22745E+15;5,97E+15;9,98E+15;6,72E+14;6,22E+16;1,35E+14;3,98E+15;1,17E+16;4,51E+15
1670;3,90098E+16;5,83E+15;4,96E+15;8,10E+15;7,29E+14;8,14E+15;2,67E+16;8,84E+15;2,12E+15
1671;4,6553E+16;7,51E+15;3,85E+15;8,56E+14;7,39E+15;4,72E+15;3,15E+16;5,46E+14;1,60E+16
1672;1,15768E+15;3,71E+16;2,70E+15;8,99E+15;8,70E+15;3,91E+16;2,76E+16;5,29E+15;9,03E+15
1673;5,64616E+15;9,36E+15;5,36E+15;7,03E+15;7,88E+15;8,28E+15;2,72E+16;8,84E+15;3,19E+16
1674;4,21782E+15;6,55E+15;5,12E+15;7,85E+14;7,31E+15;8,24E+15;3,13E+16;8,99E+15;2,97E+16
1675;4,78375E+15;6,97E+15;4,45E+15;8449875;7,11E+15;6,88E+15;27625;7,65E+16;16110875
1676;-9,10709E+15;1,20E+15;2,39E+16;8,94E+14;9,88E+15;5,34E+14;1,51E+15;6,94E+15;1,18E+16
1677;6,03273E+15;9,01E+15;5,44E+14;6,39E+15;1,04E+16;9,03E+15;3,17E+15;8,24E+15;4,69E+15
1678;9,83182E+15;2,62E+15;1,84E+16;1,01E+16;8,04E+15;44;2,24E+16;31291;-4,60E+15
1679;4,53123E+15;6,92E+15;4,45E+15;8,34E+15;7,24E+15;6,89E+15;3,49E+15;7,79E+15;2,71E+15
1680;6,05639E+15;7,60E+15;6,63E+15;7,27E+13;6,69E+15;9,19E+15;3,36E+15;9,52E+15;3,26E+16
1681;3,07946E+16;4,62E+15;4,67E+15;8,39E+15;7,42E+15;8,04E+15;2,72E+16;8,69E+13;2,03E+15
1682;5,17155E+15;5,68E+15;6,79E+15;7,45E+15;6,83E+15;9,95E+15;3,18E+15;9,97E+15;3,15E+15
1683;2,76567E+16;4,72E+15;4,34E+15;8,41E+15;7,61E+14;7,06E+15;2,57E+16;7,97E+15;1,61E+16
1684;1,39847E+15;1,69E+16;8,60E+15;6,07E+15;4,97E+15;8,74E+15;3,27E+15;8,84E+15;2,86E+15
1685;2,98353E+16;4,49E+16;4,15E+15;8,76E+14;7,44E+15;7,35E+15;2,44E+15;8,02E+15;1,22E+15
1686;7,08407E+15;3,02E+16;3,15E+14;8,78E+14;8,60E+15;6,30E+15;2,20E+16;7,61E+14;1,14E+15
1687;2,34022E+15;4,34E+15;4,34E+15;8,35E+15;7,76E+15;7,65E+15;2,30E+16;8,53E+15;1,56E+15
1688;5,49132E+15;6,51E+16;6,60E+16;7,43E+15;6,78E+15;9,70E+15;3,36E+16;9,87E+15;3,42E+15
1689;6,94524E+15;8,04E+15;6,92E+15;7,31E+15;6,46E+15;8,78E+15;3,00E+15;8,84E+15;2,47E+16
